0	-22.346608153401405
0.02398754141895866	-22.344606478952212
0.04797508283791732	-22.328760279313858
0.09595016567583464	-22.250269603155708
0.19190033135166928	-21.916874162491638
0.38380066270333857	-20.70410332899734
0.7676013254066771	-17.653454290356667
1.5352026508133543	-14.247725376595767
3.0704053016267085	-12.78346031094775
6.140810603253417	-13.648069374943612
12.281621206506834	-13.891730287739634
24.56324241301367	-14.106042789779893
49.12648482602734	-14.005187373913246
98.25296965205467	-14.02883886183654
196.50593930410935	-13.79008539640962
393.0118786082187	-14.095020911911744
786.0237572164374	-14.08300825692928
1572.0475144328748	-14.099934632237678
3144.0950288657496	-13.76059887076764
6288.190057731499	-13.919059449860528
12576.380115462998	-13.961253169592347
