0.001091320986511978	0.0010979720960750067	0.0011543957453835968	0.001439520326257576	0.002685417063706215	0.007593325844461922	0.02297467661005454	0.04980635793899119	0.07909336824301964	0.07866053159325487	0.0747777284659374	0.07551491320076767	0.07868806633712178	0.08075628740915182	0.09600981947751232	0.07991704935187156	0.06615851691612343	0.08658165588489138	0.1040744995850252	0.08896083969959688	0.08975659870551678	0.10054892514273452
0.031228383607587694	0.03121653123825811	0.03128123361248287	0.03176227933946848	0.03408711601694017	0.0434530841191473	0.07198617073378065	0.1170928673853573	0.14644582831568184	0.12460270065427316	0.14916739104233587	0.1538394854171893	0.1478042362051577	0.15867396404201511	0.14138804986966705	0.13933875034951704	0.16696164844185032	0.14243306233994368	0.13104719851689423	0.16473239440556198	0.14725042132246494	0.11944858416382449
0.06326619766486039	0.06330604556242782	0.06347900302528502	0.06419610600185871	0.06706622034884188	0.07768000523170529	0.1077910309875519	0.1566376766957341	0.17883933144977948	0.13885511917540416	0.13089689985813904	0.12000889259616872	0.12147314030867781	0.11192613757628861	0.1269822511387206	0.11891799472450199	0.12148391435415173	0.11292198699660369	0.12528013770329816	0.09670028102057203	0.11817865268519255	0.13217725881006082
0.04266124203763907	0.04262357582026353	0.04269457502576038	0.04341650209956933	0.04707398020489553	0.06155949242951466	0.10019719936410872	0.13305709297566432	0.1287196955388438	0.15619887045420805	0.13198701896407142	0.13517032083253103	0.13960937012832175	0.11986981261603712	0.1322064377914924	0.1475878089805086	0.11937429859674042	0.13717989474620693	0.12829204782944068	0.12101338748116708	0.12916893587319803	0.1365963698679594
0.06580625881833663	0.06589970994861113	0.0661878387889989	0.067166317548861	0.07066177519097545	0.08258406315063029	0.112285723228324	0.14257063066215364	0.13691861187661444	0.13559759002321306	0.11411135001626242	0.09108284213380989	0.10489837970984031	0.10851063170133232	0.08953455030123994	0.09779915756683313	0.10990058908181187	0.09311150035843152	0.10267666769169231	0.11024274954883155	0.09100278294697127	0.09299593776177921
0.23046466591999246	0.2305549898725204	0.23083347124488407	0.23176574820624155	0.23491882805170655	0.24376562050664827	0.2516883608599312	0.20996196224833602	0.14312957278742083	0.1523909116766561	0.14785346416982256	0.1581516337090521	0.14502755771346634	0.15796076539038048	0.1503187742940364	0.16217747443399977	0.15505646437233023	0.16485578190971997	0.15230729787268274	0.15297192470304055	0.16076344967178358	0.1525407577517486
0.2067363154014637	0.20667598570619733	0.20658501017368333	0.20651192033716256	0.20663698396621893	0.20577386938374675	0.18561813378821843	0.12012296896717582	0.11056582688798793	0.11863039456065408	0.1369669004517674	0.14201007002681024	0.1376276688560657	0.1385291855903706	0.14212725625922842	0.13331418991859623	0.1381208296967104	0.14353129336055181	0.13580672881979616	0.14027442728286144	0.1403113719337974	0.14509132218865958
0.15882180954436037	0.15880704789935665	0.15868546612340337	0.15807266717364973	0.15534407521436264	0.143727063369122	0.10296803277222567	0.05428674143778143	0.059807770210781826	0.06820466930187917	0.08188134872489466	0.08709136952237181	0.08886745550501779	0.08723695254697619	0.08530669824512414	0.08339358235307007	0.08518104309821413	0.08347225473951814	0.084152523491224	0.09049789639782853	0.08833059849143751	0.083904577859426
0.10940332804352096	0.10936588917930928	0.10910525774720471	0.10785035817959596	0.10256013351616858	0.08318145531302434	0.036138379590211094	0.013303548785257179	0.01281004836158642	0.02116485913692044	0.025202763444659524	0.027797837773750153	0.026606227600319426	0.026904893385318204	0.02718322034988111	0.02795160797637739	0.028979918408460828	0.026895611075400373	0.0266826713972695	0.02566746152415408	0.025920708906181214	0.02745620007522419
0.049146549871752224	0.049134245625686156	0.04897633778827451	0.04813442608850785	0.044488508650555716	0.031602859491932936	0.006593777232488467	0.0023149126499707436	0.002456041651167288	0.0034258842860440016	0.004193996161438579	0.005705477059243679	0.005370814932320783	0.005715302063849053	0.004862796598864901	0.005811162401548568	0.004951587944194049	0.004942355630877616	0.00567256822437844	0.005474312059794802	0.005869622776850364	0.005143901334356791
0.02541042871620892	0.025379522779883642	0.025226163909051618	0.02456216231223349	0.021953573204311135	0.01368761031865743	0.0015881249486802366	0.0006560440736169466	0.0008836153120373817	0.0016660992883243543	0.00217920374551992	0.00260607982410649	0.0029290067717568187	0.002915768156440809	0.0029508816289235454	0.002788738114884209	0.002671536317960569	0.003099995404829612	0.002880536151589826	0.0025309110948913494	0.0024029507909624184	0.0028988114169824796
0.008715462890222904	0.00869693996479617	0.008613332170090545	0.00826666953787172	0.006963328309476132	0.003303906592098406	0.00009205989421461905	0.0001304793730772127	0.0002591586052273467	0.00040044279750818236	0.0005717495382120369	0.0007557410310229732	0.0008502485900555034	0.0006972414446092558	0.0008526170514518104	0.0006798581995198966	0.0008474910439767109	0.000602290637865304	0.0008497882086301213	0.0006801113465290922	0.0006993106125423188	0.0008920780869015097
0.0028248475428965048	0.002822849118206153	0.0027995795116206408	0.0026785347875164195	0.0021866636420673448	0.0008476032463251595	0.000038433860189682344	0.00003452966780181552	0.0000615231985370491	0.0001534514046058342	0.00017252979344761974	0.0001965138399828723	0.00019023460003226393	0.00024121582466390176	0.0002304795047288631	0.0002499078581798701	0.0002692672092783643	0.00031932343644944976	0.00021606200697104057	0.00019130890871811042	0.00026314266417648595	0.0002566885159176226
0.004423188954646161	0.004418695188399354	0.004378335133856928	0.004176788061176533	0.003373396619735373	0.0012400410029369355	0.000039896129962940094	0.000024187139014760407	9.607561237336785e-6	0.0000484756469685171	0.000037655623397000163	0.00006882303308933497	0.000057592741732477806	0.00006184225244391879	0.00004616748899582845	0.00007271777044868677	0.000042894518045412916	0.00005299347855115555	0.0000612725009406199	0.00006199452627998886	0.00008145261875701639	0.00004858702425857605
