0	-3.1773974915025516
0.02398754141895866	-3.1770187657449322
0.04797508283791732	-3.1742767688191442
0.09595016567583464	-3.1609672386338987
0.19190033135166928	-3.1051052274699558
0.38380066270333857	-2.9066668085483327
0.7676013254066771	-2.438012338154195
1.5352026508133543	-1.9341513355645734
3.0704053016267085	-1.6601403628007425
6.140810603253417	-1.611879865183926
12.281621206506834	-1.520745215089113
24.56324241301367	-1.4485152629085856
49.12648482602734	-1.4436170526326348
98.25296965205467	-1.425929223717035
196.50593930410935	-1.4189805814289584
393.0118786082187	-1.4635826501669114
786.0237572164374	-1.441369282671222
1572.0475144328748	-1.452169601681296
3144.0950288657496	-1.4059544363002692
6288.190057731499	-1.4378545996709433
12576.380115462998	-1.4234002016067064
