0	7.471123965538788
0.02398754141895866	7.471347531876468
0.04797508283791732	7.473367938765691
0.09595016567583464	7.483506477901469
0.19190033135166928	7.524813895470587
0.38380066270333857	7.649598775519205
0.7676013254066771	7.813307035760758
1.5352026508133543	7.850778741929506
3.0704053016267085	7.873725599973607
6.140810603253417	7.897422173966844
12.281621206506834	7.9142404761621545
24.56324241301367	7.918374644824219
49.12648482602734	7.91931169403095
98.25296965205467	7.9195663210113985
196.50593930410935	7.924054756980242
393.0118786082187	7.9184613624396185
786.0237572164374	7.911011491891253
1572.0475144328748	7.922280294804163
3144.0950288657496	7.924690623335813
6288.190057731499	7.9206195554461045
12576.380115462998	7.923363239932275
